Bin , nEvents , Efficiencies
150,1053,0.02106
160,910,0.0182
170,834,0.01668
180,788,0.01576
190,725,0.0145
200,1227,0.02454
220,1118,0.02236
240,924,0.01848
260,845,0.0169
280,725,0.0145
300,624,0.01248
320,573,0.01146
340,484,0.00968
360,436,0.00872
380,398,0.00796
400,372,0.00744
420,318,0.00636
440,274,0.00548
460,280,0.0056
480,259,0.00518
500,223,0.00446
520,180,0.0036
540,169,0.00338
560,186,0.00372
580,138,0.00276
600,207,0.00414
630,172,0.00344
660,159,0.00318
690,137,0.00274
720,103,0.00206
750,105,0.0021
780,114,0.00228
810,88,0.00176
840,76,0.00152
870,69,0.00138
900,100,0.002
950,78,0.00156
1000,70,0.0014
1050,57,0.00114
1100,54,0.00108
1150,40,0.0008
1200,44,0.00088
1250,42,0.00084
1310,34,0.00068
1370,29,0.00058
1430,21,0.00042
1490,18,0.00036
1550,14,0.00028
1610,15,0.0003
1680,15,0.0003
1750,8,0.00016
1820,7,0.00014
1890,15,0.0003
1970,4,8e-05
2050,6,0.00012
