Bin , nEvents , Efficiencies
150,6,0.00012
160,1,2e-05
170,4,8e-05
180,9,0.00018
190,2,4e-05
200,7,0.00014
220,16,0.00032
240,38,0.00076
260,39,0.00078
280,27,0.00054
300,24,0.00048
320,41,0.00082
340,56,0.00112
360,50,0.001
380,57,0.00114
400,56,0.00112
420,55,0.0011
440,76,0.00152
460,104,0.00208
480,84,0.00168
500,73,0.00146
520,90,0.0018
540,100,0.002
560,81,0.00162
580,68,0.00136
600,148,0.00296
630,172,0.00344
660,168,0.00336
690,182,0.00364
720,240,0.0048
750,205,0.0041
780,162,0.00324
810,178,0.00356
840,198,0.00396
870,198,0.00396
900,329,0.00658
950,395,0.0079
1000,413,0.00826
1050,384,0.00768
1100,379,0.00758
1150,395,0.0079
1200,450,0.009
1250,512,0.01024
1310,514,0.01028
1370,562,0.01124
1430,494,0.00988
1490,580,0.0116
1550,481,0.00962
1610,577,0.01154
1680,637,0.01274
1750,548,0.01096
1820,584,0.01168
1890,600,0.012
1970,720,0.0144
2050,632,0.01264
