Bin , nEvents , Efficiencies
150,0,0.0
160,0,0.0
170,8,0.00016
180,24,0.00048
190,0,0.0
200,0,0.0
220,0,0.0
240,68,0.00136
260,69,0.00138
280,41,0.00082
300,0,0.0
320,0,0.0
340,72,0.00144
360,36,0.00072
380,45,0.0009
400,30,0.0006
420,24,0.00048
440,44,0.00088
460,176,0.00352
480,115,0.0023
500,73,0.00146
520,100,0.002
540,137,0.00274
560,46,0.00092
580,0,0.0
600,214,0.00428
630,174,0.00348
660,126,0.00252
690,144,0.00288
720,394,0.00788
750,266,0.00532
780,147,0.00294
810,109,0.00218
840,262,0.00524
870,192,0.00384
900,290,0.0058
950,460,0.0092
1000,490,0.0098
1050,320,0.0064
1100,329,0.00658
1150,351,0.00702
1200,574,0.01148
1250,596,0.01192
1310,476,0.00952
1370,689,0.01378
1430,508,0.01016
1490,667,0.01334
1550,420,0.0084
1610,395,0.0079
1680,692,0.01384
1750,436,0.00872
1820,528,0.01056
1890,436,0.00872
1970,860,0.0172
2050,636,0.01272
