Bin , nEvents , Efficiencies
150,0,0
200,0,0
250,0,0
300,0,0
350,0,0
400,0,0
450,0,0
500,2,4e-05
600,2,4e-05
700,4,8e-05
800,3,6e-05
900,6,0.00012
1000,9,0.00018
1150,28,0.00056
