Bin , nEvents , Efficiencies
50,2,4e-05
100,4,8e-05
150,0,0
200,1,2e-05
250,1,2e-05
300,2,4e-05
350,2,4e-05
400,0,0
500,1,2e-05
600,16,0.00032
