Bin , nEvents , Efficiencies
150,24,4.8e-05
200,36,7.2e-05
250,35,7e-05
300,21,4.2e-05
350,21,4.2e-05
400,9,1.8e-05
450,6,1.2e-05
500,10,2e-05
550,7,1.4e-05
650,17,3.4e-05
