Bin , nEvents , Efficiencies
150,186,0.00372
160,210,0.0042
170,206,0.00412
180,217,0.00434
190,204,0.00408
200,417,0.00834
220,417,0.00834
240,463,0.00926
260,462,0.00924
280,428,0.00856
300,422,0.00844
320,414,0.00828
340,447,0.00894
360,459,0.00918
380,375,0.0075
400,411,0.00822
420,370,0.0074
440,408,0.00816
460,372,0.00744
480,380,0.0076
500,341,0.00682
520,369,0.00738
540,368,0.00736
560,338,0.00676
580,318,0.00636
600,474,0.00948
630,536,0.01072
660,425,0.0085
690,487,0.00974
720,453,0.00906
750,398,0.00796
780,424,0.00848
810,385,0.0077
840,400,0.008
870,334,0.00668
900,593,0.01186
950,539,0.01078
1000,509,0.01018
1050,467,0.00934
1100,469,0.00938
1150,389,0.00778
1200,362,0.00724
1250,415,0.0083
1310,381,0.00762
1370,341,0.00682
1430,305,0.0061
1490,305,0.0061
1550,283,0.00566
1610,281,0.00562
1680,273,0.00546
1750,234,0.00468
1820,221,0.00442
1890,245,0.0049
1970,213,0.00426
2050,180,0.0036
