Bin , nEvents , Efficiencies
150,183,0.00366
160,184,0.00368
170,195,0.0039
180,207,0.00414
190,225,0.0045
200,409,0.00818
220,437,0.00874
240,448,0.00896
260,446,0.00892
280,425,0.0085
300,428,0.00856
320,418,0.00836
340,429,0.00858
360,418,0.00836
380,436,0.00872
400,435,0.0087
420,383,0.00766
440,381,0.00762
460,409,0.00818
480,402,0.00804
500,362,0.00724
520,345,0.0069
540,367,0.00734
560,364,0.00728
580,329,0.00658
600,517,0.01034
630,462,0.00924
660,449,0.00898
690,471,0.00942
720,412,0.00824
750,420,0.0084
780,372,0.00744
810,392,0.00784
840,382,0.00764
870,345,0.0069
900,572,0.01144
950,509,0.01018
1000,478,0.00956
1050,454,0.00908
1100,417,0.00834
1150,433,0.00866
1200,393,0.00786
1250,420,0.0084
1310,376,0.00752
1370,320,0.0064
1430,321,0.00642
1490,318,0.00636
1550,262,0.00524
1610,274,0.00548
1680,262,0.00524
1750,246,0.00492
1820,226,0.00452
1890,238,0.00476
1970,217,0.00434
2050,181,0.00362
