Bin , nEvents , Efficiencies
150,0,0
200,3,6e-05
250,2,4e-05
300,7,0.00014
350,7,0.00014
400,8,0.00016
450,10,0.0002
500,7,0.00014
550,15,0.0003
650,49,0.00098
