Bin , nEvents , Efficiencies
152.41,250,0.005
165.05,311,0.00622
178.75,365,0.0073
193.57,395,0.0079
209.63,437,0.00874
227.02,500,0.01
245.86,594,0.01188
266.25,683,0.01366
288.34,732,0.01464
312.26,799,0.01598
338.16,843,0.01686
366.21,922,0.01844
396.59,1081,0.02162
429.49,1143,0.02286
465.12,1281,0.02562
503.71,1320,0.0264
545.49,1367,0.02734
590.74,1482,0.02964
639.75,1495,0.0299
692.82,1585,0.0317
750.29,1639,0.03278
812.54,1599,0.03198
879.94,1678,0.03356
952.94,1586,0.03172
1032,1533,0.03066
1117.6,1486,0.02972
1210.3,1380,0.0276
1310.7,1314,0.02628
1419.4,1198,0.02396
1537.2,1067,0.02134
1664.7,892,0.01784
1802.8,725,0.0145
1952.4,651,0.01302
2114.3,433,0.00866
2289.7,344,0.00688
2479.7,265,0.0053
