Bin , nEvents , Efficiencies
152.41,141,0.00564
165.05,151,0.00604
178.75,180,0.0072
193.57,218,0.00872
209.63,251,0.01004
227.02,257,0.01028
245.86,313,0.01252
266.25,350,0.014
288.34,387,0.01548
312.26,419,0.01676
338.16,421,0.01684
366.21,467,0.01868
396.59,494,0.01976
429.49,523,0.02092
465.12,607,0.02428
503.71,598,0.02392
545.49,618,0.02472
590.74,609,0.02436
639.75,629,0.02516
692.82,650,0.026
750.29,669,0.02676
812.54,693,0.02772
879.94,729,0.02916
952.94,704,0.02816
1032,681,0.02724
1117.6,657,0.02628
1210.3,601,0.02404
1310.7,656,0.02624
1419.4,604,0.02416
1537.2,547,0.02188
1664.7,516,0.02064
1802.8,487,0.01948
1952.4,393,0.01572
2114.3,339,0.01356
2289.7,301,0.01204
2479.7,240,0.0096
