Bin , nEvents , Efficiencies
150,608,0.02432
160,538,0.02152
170,471,0.01884
180,408,0.01632
190,365,0.0146
200,698,0.02792
220,556,0.02224
240,468,0.01872
260,355,0.0142
280,312,0.01248
300,268,0.01072
320,209,0.00836
340,207,0.00828
360,154,0.00616
380,121,0.00484
400,97,0.00388
420,122,0.00488
440,101,0.00404
460,78,0.00312
480,72,0.00288
500,51,0.00204
520,56,0.00224
540,65,0.0026
560,48,0.00192
580,38,0.00152
600,49,0.00196
630,45,0.0018
660,36,0.00144
690,37,0.00148
720,36,0.00144
750,30,0.0012
780,19,0.00076
810,13,0.00052
840,14,0.00056
870,21,0.00084
900,19,0.00076
950,18,0.00072
1000,11,0.00044
1050,13,0.00052
1100,11,0.00044
1150,7,0.00028
1200,4,0.00016
1250,6,0.00024
1310,5,0.0002
1370,4,0.00016
1430,4,0.00016
1490,2,8e-05
1550,2,8e-05
1610,4,0.00016
1680,2,8e-05
1750,1,4e-05
1820,1,4e-05
1890,2,8e-05
1970,0,0
2050,0,0
