Bin , nEvents , Efficiencies
152.41,1,2e-05
165.05,2,4e-05
178.75,0,0
193.57,1,2e-05
209.63,0,0
227.02,1,2e-05
245.86,0,0
266.25,2,4e-05
288.34,3,6e-05
312.26,3,6e-05
338.16,12,0.00024
366.21,12,0.00024
396.59,23,0.00046
429.49,26,0.00052
465.12,39,0.00078
503.71,61,0.00122
545.49,93,0.00186
590.74,122,0.00244
639.75,162,0.00324
692.82,199,0.00398
750.29,248,0.00496
812.54,325,0.0065
879.94,362,0.00724
952.94,436,0.00872
1032,532,0.01064
1117.6,573,0.01146
1210.3,698,0.01396
1310.7,770,0.0154
1419.4,929,0.01858
1537.2,1150,0.023
1664.7,1241,0.02482
1802.8,1422,0.02844
1952.4,1692,0.03384
2114.3,1930,0.0386
2289.7,2119,0.04238
2479.7,2242,0.04484
