Bin , nEvents , Efficiencies
150,0,0
160,1,2e-05
170,2,4e-05
180,2,4e-05
190,3,6e-05
200,4,8e-05
220,5,0.0001
240,8,0.00016
260,3,6e-05
280,8,0.00016
300,13,0.00026
320,13,0.00026
340,14,0.00028
360,23,0.00046
380,27,0.00054
400,44,0.00088
420,31,0.00062
440,51,0.00102
460,54,0.00108
480,71,0.00142
500,80,0.0016
520,71,0.00142
540,81,0.00162
560,76,0.00152
580,85,0.0017
600,121,0.00242
630,124,0.00248
660,140,0.0028
690,167,0.00334
720,142,0.00284
750,170,0.0034
780,151,0.00302
810,179,0.00358
840,195,0.0039
870,193,0.00386
900,314,0.00628
950,335,0.0067
1000,360,0.0072
1050,354,0.00708
1100,388,0.00776
1150,433,0.00866
1200,437,0.00874
1250,527,0.01054
1310,558,0.01116
1370,564,0.01128
1430,535,0.0107
1490,574,0.01148
1550,549,0.01098
1610,735,0.0147
1680,632,0.01264
1750,664,0.01328
1820,663,0.01326
1890,845,0.0169
1970,764,0.01528
2050,679,0.01358
