Bin , nEvents , Efficiencies
152.41,258,0.00516
165.05,268,0.00536
178.75,322,0.00644
193.57,360,0.0072
209.63,443,0.00886
227.02,493,0.00986
245.86,605,0.0121
266.25,698,0.01396
288.34,766,0.01532
312.26,928,0.01856
338.16,1080,0.0216
366.21,1235,0.0247
396.59,1312,0.02624
429.49,1443,0.02886
465.12,1608,0.03216
503.71,1703,0.03406
545.49,1780,0.0356
590.74,1842,0.03684
639.75,1912,0.03824
692.82,1939,0.03878
750.29,1985,0.0397
812.54,1827,0.03654
879.94,1771,0.03542
952.94,1593,0.03186
1032,1352,0.02704
1117.6,1288,0.02576
1210.3,987,0.01974
1310.7,860,0.0172
1419.4,669,0.01338
1537.2,597,0.01194
1664.7,433,0.00866
1802.8,333,0.00666
1952.4,235,0.0047
2114.3,162,0.00324
2289.7,115,0.0023
2479.7,73,0.00146
