Bin , nEvents , Efficiencies
50,23,0.00046
70,21,0.00042
80,12,0.00024
90,19,0.00038
100,21,0.00042
120,23,0.00046
140,21,0.00042
160,21,0.00042
180,19,0.00038
200,14,0.00028
220,17,0.00034
240,15,0.0003
260,17,0.00034
280,17,0.00034
300,23,0.00046
320,12,0.00024
340,21,0.00042
360,34,0.00068
400,67,0.00134
500,74,0.00148
600,76,0.00152
700,45,0.0009
800,187,0.00374
