Bin , nEvents , Efficiencies
152.41,258,0.00516
165.05,282,0.00564
178.75,321,0.00642
193.57,389,0.00778
209.63,439,0.00878
227.02,479,0.00958
245.86,562,0.01124
266.25,658,0.01316
288.34,690,0.0138
312.26,696,0.01392
338.16,797,0.01594
366.21,884,0.01768
396.59,970,0.0194
429.49,1054,0.02108
465.12,1141,0.02282
503.71,1147,0.02294
545.49,1227,0.02454
590.74,1253,0.02506
639.75,1334,0.02668
692.82,1370,0.0274
750.29,1446,0.02892
812.54,1454,0.02908
879.94,1472,0.02944
952.94,1378,0.02756
1032,1431,0.02862
1117.6,1383,0.02766
1210.3,1289,0.02578
1310.7,1231,0.02462
1419.4,1164,0.02328
1537.2,1027,0.02054
1664.7,985,0.0197
1802.8,854,0.01708
1952.4,724,0.01448
2114.3,568,0.01136
2289.7,481,0.00962
2479.7,390,0.0078
