Bin , nEvents , Efficiencies
50,3,6e-05
100,0,0
150,6,0.00012
200,1,2e-05
250,3,6e-05
300,3,6e-05
350,1,2e-05
400,5,0.0001
500,6,0.00012
600,32,0.00064
