Bin , nEvents , Efficiencies
150,18,0.00072
200,57,0.00228
250,76,0.00304
300,74,0.00296
350,82,0.00328
400,79,0.00316
450,63,0.00252
500,113,0.00452
600,85,0.0034
700,74,0.00296
800,69,0.00276
900,68,0.00272
1000,66,0.00264
1150,109,0.00436
