Bin , nEvents , Efficiencies
152.41,6,0.00012
165.05,9,0.00018
178.75,18,0.00036
193.57,12,0.00024
209.63,18,0.00036
227.02,30,0.0006
245.86,41,0.00082
266.25,67,0.00134
288.34,99,0.00198
312.26,111,0.00222
338.16,135,0.0027
366.21,175,0.0035
396.59,212,0.00424
429.49,227,0.00454
465.12,357,0.00714
503.71,371,0.00742
545.49,458,0.00916
590.74,479,0.00958
639.75,639,0.01278
692.82,683,0.01366
750.29,882,0.01764
812.54,948,0.01896
879.94,1123,0.02246
952.94,1240,0.0248
1032,1434,0.02868
1117.6,1623,0.03246
1210.3,1700,0.034
1310.7,1979,0.03958
1419.4,2034,0.04068
1537.2,2331,0.04662
1664.7,2305,0.0461
1802.8,2304,0.04608
1952.4,2265,0.0453
2114.3,2110,0.0422
2289.7,1891,0.03782
2479.7,1675,0.0335
