Bin , nEvents , Efficiencies
152.41,90,0.0018
165.05,131,0.00262
178.75,167,0.00334
193.57,174,0.00348
209.63,221,0.00442
227.02,273,0.00546
245.86,338,0.00676
266.25,406,0.00812
288.34,466,0.00932
312.26,566,0.01132
338.16,640,0.0128
366.21,698,0.01396
396.59,820,0.0164
429.49,992,0.01984
465.12,1125,0.0225
503.71,1277,0.02554
545.49,1462,0.02924
590.74,1645,0.0329
639.75,1791,0.03582
692.82,1815,0.0363
750.29,2050,0.041
812.54,2107,0.04214
879.94,2174,0.04348
952.94,2200,0.044
1032,2060,0.0412
1117.6,2018,0.04036
1210.3,1808,0.03616
1310.7,1554,0.03108
1419.4,1414,0.02828
1537.2,1137,0.02274
1664.7,909,0.01818
1802.8,670,0.0134
1952.4,495,0.0099
2114.3,365,0.0073
2289.7,202,0.00404
2479.7,134,0.00268
