Bin , nEvents , Efficiencies
152.41,268,0.01072
165.05,331,0.01324
178.75,350,0.014
193.57,368,0.01472
209.63,434,0.01736
227.02,427,0.01708
245.86,479,0.01916
266.25,526,0.02104
288.34,548,0.02192
312.26,561,0.02244
338.16,595,0.0238
366.21,560,0.0224
396.59,590,0.0236
429.49,648,0.02592
465.12,642,0.02568
503.71,625,0.025
545.49,640,0.0256
590.74,601,0.02404
639.75,632,0.02528
692.82,597,0.02388
750.29,563,0.02252
812.54,531,0.02124
879.94,526,0.02104
952.94,487,0.01948
1032,476,0.01904
1117.6,413,0.01652
1210.3,390,0.0156
1310.7,341,0.01364
1419.4,315,0.0126
1537.2,276,0.01104
1664.7,222,0.00888
1802.8,168,0.00672
1952.4,149,0.00596
2114.3,97,0.00388
2289.7,91,0.00364
2479.7,55,0.0022
