Bin , nEvents , Efficiencies
152.41,246,0.00984
165.05,303,0.01212
178.75,350,0.014
193.57,380,0.0152
209.63,427,0.01708
227.02,480,0.0192
245.86,488,0.01952
266.25,532,0.02128
288.34,562,0.02248
312.26,562,0.02248
338.16,607,0.02428
366.21,659,0.02636
396.59,620,0.0248
429.49,694,0.02776
465.12,627,0.02508
503.71,659,0.02636
545.49,658,0.02632
590.74,594,0.02376
639.75,628,0.02512
692.82,653,0.02612
750.29,527,0.02108
812.54,578,0.02312
879.94,540,0.0216
952.94,454,0.01816
1032,390,0.0156
1117.6,389,0.01556
1210.3,351,0.01404
1310.7,268,0.01072
1419.4,271,0.01084
1537.2,240,0.0096
1664.7,193,0.00772
1802.8,151,0.00604
1952.4,131,0.00524
2114.3,105,0.0042
2289.7,76,0.00304
2479.7,83,0.00332
