bin_HH,nEvents,Efficiencies
50,16,0.00032
70,14,0.00028
80,15,0.0003
90,19,0.00038
100,20,0.0004
120,19,0.00038
140,22,0.00044
160,24,0.00048
180,14,0.00028
200,15,0.0003
220,17,0.00034
240,21,0.00042
260,17,0.00034
280,16,0.00032
300,25,0.0005
320,19,0.00038
340,15,0.0003
360,41,0.00082
400,94,0.00188
500,76,0.00152
600,69,0.00138
700,76,0.00152
800,356,0.00712
