Bin , nEvents , Efficiencies
150,585,0.0234
160,520,0.0208
170,458,0.01832
180,406,0.01624
190,345,0.0138
200,575,0.023
220,494,0.01976
240,371,0.01484
260,353,0.01412
280,288,0.01152
300,237,0.00948
320,223,0.00892
340,161,0.00644
360,141,0.00564
380,131,0.00524
400,106,0.00424
420,95,0.0038
440,78,0.00312
460,76,0.00304
480,74,0.00296
500,72,0.00288
520,45,0.0018
540,48,0.00192
560,44,0.00176
580,24,0.00096
600,49,0.00196
630,26,0.00104
660,35,0.0014
690,30,0.0012
720,33,0.00132
750,20,0.0008
780,20,0.0008
810,9,0.00036
840,13,0.00052
870,14,0.00056
900,11,0.00044
950,21,0.00084
1000,6,0.00024
1050,7,0.00028
1100,7,0.00028
1150,7,0.00028
1200,9,0.00036
1250,7,0.00028
1310,6,0.00024
1370,4,0.00016
1430,4,0.00016
1490,1,4e-05
1550,2,8e-05
1610,3,0.00012
1680,1,4e-05
1750,1,4e-05
1820,2,8e-05
1890,0,0
1970,0,0
2050,1,4e-05
