Bin , nEvents , Efficiencies
50,17,0.00068
100,13,0.00052
150,13,0.00052
200,13,0.00052
250,15,0.0006
300,9,0.00036
350,11,0.00044
400,18,0.00072
500,21,0.00084
600,134,0.00536
