Bin , nEvents , Efficiencies
152.41,314,0.00628
165.05,375,0.0075
178.75,417,0.00834
193.57,457,0.00914
209.63,531,0.01062
227.02,637,0.01274
245.86,674,0.01348
266.25,703,0.01406
288.34,839,0.01678
312.26,907,0.01814
338.16,1002,0.02004
366.21,1118,0.02236
396.59,1183,0.02366
429.49,1265,0.0253
465.12,1345,0.0269
503.71,1315,0.0263
545.49,1464,0.02928
590.74,1499,0.02998
639.75,1489,0.02978
692.82,1548,0.03096
750.29,1627,0.03254
812.54,1518,0.03036
879.94,1574,0.03148
952.94,1521,0.03042
1032,1476,0.02952
1117.6,1297,0.02594
1210.3,1198,0.02396
1310.7,1074,0.02148
1419.4,921,0.01842
1537.2,832,0.01664
1664.7,708,0.01416
1802.8,564,0.01128
1952.4,468,0.00936
2114.3,336,0.00672
2289.7,255,0.0051
2479.7,174,0.00348
