Bin , nEvents , Efficiencies
152.41,274,0.00548
165.05,293,0.00586
178.75,377,0.00754
193.57,426,0.00852
209.63,464,0.00928
227.02,544,0.01088
245.86,649,0.01298
266.25,719,0.01438
288.34,832,0.01664
312.26,841,0.01682
338.16,906,0.01812
366.21,983,0.01966
396.59,1063,0.02126
429.49,1157,0.02314
465.12,1239,0.02478
503.71,1339,0.02678
545.49,1340,0.0268
590.74,1407,0.02814
639.75,1468,0.02936
692.82,1544,0.03088
750.29,1546,0.03092
812.54,1600,0.032
879.94,1586,0.03172
952.94,1612,0.03224
1032,1422,0.02844
1117.6,1467,0.02934
1210.3,1314,0.02628
1310.7,1183,0.02366
1419.4,1132,0.02264
1537.2,974,0.01948
1664.7,842,0.01684
1802.8,792,0.01584
1952.4,564,0.01128
2114.3,426,0.00852
2289.7,341,0.00682
2479.7,215,0.0043
