Bin , nEvents , Efficiencies
150,5,0.0001
160,3,6e-05
170,2,4e-05
180,3,6e-05
190,3,6e-05
200,11,0.00022
220,5,0.0001
240,6,0.00012
260,11,0.00022
280,10,0.0002
300,9,0.00018
320,12,0.00024
340,21,0.00042
360,19,0.00038
380,15,0.0003
400,15,0.0003
420,19,0.00038
440,17,0.00034
460,17,0.00034
480,18,0.00036
500,25,0.0005
520,24,0.00048
540,17,0.00034
560,18,0.00036
580,30,0.0006
600,38,0.00076
630,44,0.00088
660,42,0.00084
690,50,0.001
720,54,0.00108
750,44,0.00088
780,60,0.0012
810,71,0.00142
840,73,0.00146
870,56,0.00112
900,94,0.00188
950,113,0.00226
1000,105,0.0021
1050,116,0.00232
1100,112,0.00224
1150,124,0.00248
1200,145,0.0029
1250,204,0.00408
1310,192,0.00384
1370,192,0.00384
1430,219,0.00438
1490,233,0.00466
1550,236,0.00472
1610,283,0.00566
1680,308,0.00616
1750,344,0.00688
1820,372,0.00744
1890,391,0.00782
1970,419,0.00838
2050,490,0.0098
