Bin , nEvents , Efficiencies
150,3,6e-05
160,4,8e-05
170,7,0.00014
180,7,0.00014
190,8,0.00016
200,15,0.0003
220,11,0.00022
240,14,0.00028
260,33,0.00066
280,31,0.00062
300,24,0.00048
320,28,0.00056
340,33,0.00066
360,41,0.00082
380,41,0.00082
400,25,0.0005
420,38,0.00076
440,23,0.00046
460,34,0.00068
480,37,0.00074
500,39,0.00078
520,46,0.00092
540,57,0.00114
560,56,0.00112
580,42,0.00084
600,75,0.0015
630,78,0.00156
660,75,0.0015
690,93,0.00186
720,94,0.00188
750,115,0.0023
780,103,0.00206
810,106,0.00212
840,110,0.0022
870,92,0.00184
900,204,0.00408
950,209,0.00418
1000,232,0.00464
1050,268,0.00536
1100,262,0.00524
1150,300,0.006
1200,292,0.00584
1250,364,0.00728
1310,401,0.00802
1370,428,0.00856
1430,449,0.00898
1490,440,0.0088
1550,460,0.0092
1610,593,0.01186
1680,580,0.0116
1750,595,0.0119
1820,566,0.01132
1890,680,0.0136
1970,714,0.01428
2050,734,0.01468
