Bin , nEvents , Efficiencies
150,0,0
160,1,2e-05
170,0,0
180,0,0
190,0,0
200,0,0
220,1,2e-05
240,0,0
260,0,0
280,0,0
300,0,0
320,2,4e-05
340,2,4e-05
360,1,2e-05
380,0,0
400,1,2e-05
420,2,4e-05
440,0,0
460,2,4e-05
480,0,0
500,1,2e-05
520,1,2e-05
540,0,0
560,1,2e-05
580,0,0
600,2,4e-05
630,1,2e-05
660,4,8e-05
690,4,8e-05
720,0,0
750,5,0.0001
780,5,0.0001
810,6,0.00012
840,7,0.00014
870,5,0.0001
900,16,0.00032
950,15,0.0003
1000,27,0.00054
1050,40,0.0008
1100,42,0.00084
1150,54,0.00108
1200,61,0.00122
1250,53,0.00106
1310,70,0.0014
1370,84,0.00168
1430,79,0.00158
1490,71,0.00142
1550,94,0.00188
1610,99,0.00198
1680,116,0.00232
1750,116,0.00232
1820,112,0.00224
1890,155,0.0031
1970,161,0.00322
2050,159,0.00318
