Bin , nEvents , Efficiencies
150,1224,0.02448
160,1079,0.02158
170,926,0.01852
180,805,0.0161
190,669,0.01338
200,1260,0.0252
220,1085,0.0217
240,805,0.0161
260,691,0.01382
280,576,0.01152
300,493,0.00986
320,430,0.0086
340,341,0.00682
360,302,0.00604
380,248,0.00496
400,229,0.00458
420,205,0.0041
440,173,0.00346
460,153,0.00306
480,117,0.00234
500,112,0.00224
520,107,0.00214
540,80,0.0016
560,73,0.00146
580,77,0.00154
600,89,0.00178
630,88,0.00176
660,81,0.00162
690,40,0.0008
720,31,0.00062
750,46,0.00092
780,36,0.00072
810,33,0.00066
840,24,0.00048
870,26,0.00052
900,39,0.00078
950,19,0.00038
1000,32,0.00064
1050,21,0.00042
1100,10,0.0002
1150,9,0.00018
1200,5,0.0001
1250,5,0.0001
1310,11,0.00022
1370,7,0.00014
1430,5,0.0001
1490,5,0.0001
1550,3,6e-05
1610,1,2e-05
1680,3,6e-05
1750,4,8e-05
1820,2,4e-05
1890,2,4e-05
1970,1,2e-05
2050,2,4e-05
