Bin , nEvents , Efficiencies
150,380,0.0076
160,381,0.00762
170,366,0.00732
180,298,0.00596
190,364,0.00728
200,716,0.01432
220,714,0.01428
240,719,0.01438
260,669,0.01338
280,652,0.01304
300,661,0.01322
320,664,0.01328
340,602,0.01204
360,546,0.01092
380,489,0.00978
400,515,0.0103
420,549,0.01098
440,489,0.00978
460,442,0.00884
480,437,0.00874
500,416,0.00832
520,424,0.00848
540,381,0.00762
560,333,0.00666
580,373,0.00746
600,505,0.0101
630,415,0.0083
660,424,0.00848
690,380,0.0076
720,365,0.0073
750,340,0.0068
780,317,0.00634
810,333,0.00666
840,277,0.00554
870,266,0.00532
900,401,0.00802
950,360,0.0072
1000,320,0.0064
1050,258,0.00516
1100,232,0.00464
1150,226,0.00452
1200,188,0.00376
1250,249,0.00498
1310,170,0.0034
1370,153,0.00306
1430,132,0.00264
1490,124,0.00248
1550,100,0.002
1610,99,0.00198
1680,83,0.00166
1750,81,0.00162
1820,76,0.00152
1890,62,0.00124
1970,72,0.00144
2050,45,0.0009
