Bin , nEvents , Efficiencies
150,311,0.00622
160,316,0.00632
170,316,0.00632
180,329,0.00658
190,363,0.00726
200,662,0.01324
220,727,0.01454
240,704,0.01408
260,692,0.01384
280,666,0.01332
300,675,0.0135
320,558,0.01116
340,601,0.01202
360,565,0.0113
380,537,0.01074
400,482,0.00964
420,484,0.00968
440,450,0.009
460,433,0.00866
480,458,0.00916
500,430,0.0086
520,416,0.00832
540,394,0.00788
560,356,0.00712
580,345,0.0069
600,494,0.00988
630,490,0.0098
660,439,0.00878
690,406,0.00812
720,388,0.00776
750,340,0.0068
780,325,0.0065
810,300,0.006
840,276,0.00552
870,249,0.00498
900,400,0.008
950,319,0.00638
1000,337,0.00674
1050,252,0.00504
1100,261,0.00522
1150,248,0.00496
1200,204,0.00408
1250,209,0.00418
1310,190,0.0038
1370,174,0.00348
1430,144,0.00288
1490,128,0.00256
1550,118,0.00236
1610,120,0.0024
1680,103,0.00206
1750,72,0.00144
1820,75,0.0015
1890,74,0.00148
1970,66,0.00132
2050,56,0.00112
