Bin , nEvents , Efficiencies
50,12,0.00024
70,13,0.00026
80,25,0.0005
90,26,0.00052
100,46,0.00092
120,55,0.0011
140,52,0.00104
160,49,0.00098
180,50,0.001
200,48,0.00096
220,40,0.0008
240,39,0.00078
260,36,0.00072
280,36,0.00072
300,30,0.0006
320,31,0.00062
340,24,0.00048
360,51,0.00102
400,88,0.00176
500,51,0.00102
600,36,0.00072
700,37,0.00074
800,65,0.0013
