Bin , nEvents , Efficiencies
152.41,319,0.00638
165.05,373,0.00746
178.75,446,0.00892
193.57,489,0.00978
209.63,543,0.01086
227.02,628,0.01256
245.86,713,0.01426
266.25,776,0.01552
288.34,988,0.01976
312.26,1000,0.02
338.16,1064,0.02128
366.21,1189,0.02378
396.59,1338,0.02676
429.49,1423,0.02846
465.12,1523,0.03046
503.71,1599,0.03198
545.49,1581,0.03162
590.74,1641,0.03282
639.75,1644,0.03288
692.82,1700,0.034
750.29,1669,0.03338
812.54,1660,0.0332
879.94,1606,0.03212
952.94,1597,0.03194
1032,1399,0.02798
1117.6,1228,0.02456
1210.3,1079,0.02158
1310.7,946,0.01892
1419.4,792,0.01584
1537.2,671,0.01342
1664.7,479,0.00958
1802.8,361,0.00722
1952.4,256,0.00512
2114.3,178,0.00356
2289.7,108,0.00216
2479.7,103,0.00206
