Bin , nEvents , Efficiencies
150,167,0.00668
160,142,0.00568
170,171,0.00684
180,193,0.00772
190,167,0.00668
200,354,0.01416
220,346,0.01384
240,340,0.0136
260,326,0.01304
280,358,0.01432
300,305,0.0122
320,295,0.0118
340,305,0.0122
360,300,0.012
380,266,0.01064
400,257,0.01028
420,230,0.0092
440,236,0.00944
460,237,0.00948
480,219,0.00876
500,228,0.00912
520,202,0.00808
540,176,0.00704
560,176,0.00704
580,171,0.00684
600,259,0.01036
630,239,0.00956
660,220,0.0088
690,216,0.00864
720,175,0.007
750,199,0.00796
780,173,0.00692
810,165,0.0066
840,164,0.00656
870,151,0.00604
900,196,0.00784
950,181,0.00724
1000,186,0.00744
1050,155,0.0062
1100,148,0.00592
1150,137,0.00548
1200,117,0.00468
1250,117,0.00468
1310,98,0.00392
1370,88,0.00352
1430,77,0.00308
1490,68,0.00272
1550,62,0.00248
1610,49,0.00196
1680,40,0.0016
1750,39,0.00156
1820,30,0.0012
1890,31,0.00124
1970,35,0.0014
2050,21,0.00084
