Bin , nEvents , Efficiencies
150,149,0.00596
160,146,0.00584
170,167,0.00668
180,173,0.00692
190,183,0.00732
200,347,0.01388
220,338,0.01352
240,375,0.015
260,281,0.01124
280,338,0.01352
300,320,0.0128
320,269,0.01076
340,320,0.0128
360,291,0.01164
380,254,0.01016
400,260,0.0104
420,243,0.00972
440,256,0.01024
460,203,0.00812
480,233,0.00932
500,221,0.00884
520,204,0.00816
540,200,0.008
560,180,0.0072
580,156,0.00624
600,237,0.00948
630,241,0.00964
660,196,0.00784
690,207,0.00828
720,187,0.00748
750,172,0.00688
780,173,0.00692
810,159,0.00636
840,150,0.006
870,159,0.00636
900,224,0.00896
950,187,0.00748
1000,162,0.00648
1050,129,0.00516
1100,151,0.00604
1150,102,0.00408
1200,117,0.00468
1250,111,0.00444
1310,112,0.00448
1370,99,0.00396
1430,71,0.00284
1490,84,0.00336
1550,72,0.00288
1610,54,0.00216
1680,44,0.00176
1750,56,0.00224
1820,30,0.0012
1890,42,0.00168
1970,28,0.00112
2050,43,0.00172
