Bin , nEvents , Efficiencies
50,23,4.6e-05
100,37,7.4e-05
150,40,8e-05
200,38,7.6e-05
250,34,6.8e-05
300,43,8.6e-05
350,32,6.4e-05
400,42,8.4e-05
500,51,0.000102
600,165,0.00033
