Bin , nEvents , Efficiencies
150,165,0.0033
160,157,0.00314
170,177,0.00354
180,175,0.0035
190,173,0.00346
200,382,0.00764
220,413,0.00826
240,393,0.00786
260,408,0.00816
280,436,0.00872
300,419,0.00838
320,423,0.00846
340,420,0.0084
360,424,0.00848
380,413,0.00826
400,415,0.0083
420,431,0.00862
440,411,0.00822
460,370,0.0074
480,398,0.00796
500,413,0.00826
520,388,0.00776
540,386,0.00772
560,347,0.00694
580,381,0.00762
600,533,0.01066
630,519,0.01038
660,526,0.01052
690,462,0.00924
720,509,0.01018
750,430,0.0086
780,445,0.0089
810,427,0.00854
840,402,0.00804
870,367,0.00734
900,627,0.01254
950,573,0.01146
1000,523,0.01046
1050,485,0.0097
1100,455,0.0091
1150,409,0.00818
1200,406,0.00812
1250,422,0.00844
1310,367,0.00734
1370,352,0.00704
1430,338,0.00676
1490,311,0.00622
1550,283,0.00566
1610,312,0.00624
1680,266,0.00532
1750,241,0.00482
1820,220,0.0044
1890,222,0.00444
1970,182,0.00364
2050,157,0.00314
