Bin , nEvents , Efficiencies
152.41,8,0.00032
165.05,9,0.00036
178.75,9,0.00036
193.57,15,0.0006
209.63,17,0.00068
227.02,23,0.00092
245.86,38,0.00152
266.25,37,0.00148
288.34,67,0.00268
312.26,72,0.00288
338.16,90,0.0036
366.21,111,0.00444
396.59,143,0.00572
429.49,161,0.00644
465.12,203,0.00812
503.71,258,0.01032
545.49,271,0.01084
590.74,331,0.01324
639.75,362,0.01448
692.82,415,0.0166
750.29,499,0.01996
812.54,488,0.01952
879.94,611,0.02444
952.94,689,0.02756
1032,662,0.02648
1117.6,775,0.031
1210.3,757,0.03028
1310.7,815,0.0326
1419.4,900,0.036
1537.2,860,0.0344
1664.7,848,0.03392
1802.8,780,0.0312
1952.4,787,0.03148
2114.3,626,0.02504
2289.7,547,0.02188
2479.7,464,0.01856
