Bin , nEvents , Efficiencies
152.41,4,0.00016
165.05,6,0.00024
178.75,4,0.00016
193.57,10,0.0004
209.63,15,0.0006
227.02,14,0.00056
245.86,29,0.00116
266.25,23,0.00092
288.34,29,0.00116
312.26,59,0.00236
338.16,62,0.00248
366.21,88,0.00352
396.59,121,0.00484
429.49,114,0.00456
465.12,170,0.0068
503.71,200,0.008
545.49,238,0.00952
590.74,269,0.01076
639.75,296,0.01184
692.82,360,0.0144
750.29,384,0.01536
812.54,468,0.01872
879.94,492,0.01968
952.94,581,0.02324
1032,647,0.02588
1117.6,686,0.02744
1210.3,698,0.02792
1310.7,769,0.03076
1419.4,758,0.03032
1537.2,846,0.03384
1664.7,809,0.03236
1802.8,767,0.03068
1952.4,754,0.03016
2114.3,663,0.02652
2289.7,584,0.02336
2479.7,466,0.01864
