Bin , nEvents , Efficiencies
152.41,93,0.00186
165.05,136,0.00272
178.75,171,0.00342
193.57,199,0.00398
209.63,261,0.00522
227.02,313,0.00626
245.86,361,0.00722
266.25,409,0.00818
288.34,503,0.01006
312.26,575,0.0115
338.16,670,0.0134
366.21,733,0.01466
396.59,907,0.01814
429.49,1019,0.02038
465.12,1174,0.02348
503.71,1413,0.02826
545.49,1529,0.03058
590.74,1691,0.03382
639.75,1772,0.03544
692.82,2040,0.0408
750.29,2188,0.04376
812.54,2270,0.0454
879.94,2396,0.04792
952.94,2275,0.0455
1032,2189,0.04378
1117.6,1990,0.0398
1210.3,1828,0.03656
1310.7,1480,0.0296
1419.4,1266,0.02532
1537.2,1027,0.02054
1664.7,778,0.01556
1802.8,566,0.01132
1952.4,414,0.00828
2114.3,294,0.00588
2289.7,196,0.00392
2479.7,117,0.00234
