Bin , nEvents , Efficiencies
50,2,8e-05
70,6,0.00024
80,0,0
90,1,4e-05
100,0,0
120,4,0.00016
140,2,8e-05
160,1,4e-05
180,1,4e-05
200,0,0
220,1,4e-05
240,0,0
260,2,8e-05
280,1,4e-05
300,4,0.00016
320,1,4e-05
340,2,8e-05
360,0,0
400,5,0.0002
500,5,0.0002
600,5,0.0002
700,4,0.00016
800,29,0.00116
