Bin , nEvents , Efficiencies
152.41,308,0.01232
165.05,295,0.0118
178.75,377,0.01508
193.57,406,0.01624
209.63,452,0.01808
227.02,469,0.01876
245.86,466,0.01864
266.25,507,0.02028
288.34,603,0.02412
312.26,593,0.02372
338.16,617,0.02468
366.21,670,0.0268
396.59,655,0.0262
429.49,653,0.02612
465.12,664,0.02656
503.71,703,0.02812
545.49,635,0.0254
590.74,623,0.02492
639.75,631,0.02524
692.82,579,0.02316
750.29,582,0.02328
812.54,526,0.02104
879.94,516,0.02064
952.94,469,0.01876
1032,443,0.01772
1117.6,414,0.01656
1210.3,336,0.01344
1310.7,303,0.01212
1419.4,257,0.01028
1537.2,198,0.00792
1664.7,185,0.0074
1802.8,142,0.00568
1952.4,124,0.00496
2114.3,83,0.00332
2289.7,52,0.00208
2479.7,45,0.0018
