Bin , nEvents , Efficiencies
150,896,0.01792
160,594,0.01188
170,891,0.01782
180,860,0.0172
190,604,0.01208
200,1270,0.0254
220,684,0.01368
240,939,0.01878
260,906,0.01812
280,757,0.01514
300,770,0.0154
320,394,0.00788
340,487,0.00974
360,382,0.00764
380,652,0.01304
400,320,0.0064
420,376,0.00752
440,334,0.00668
460,172,0.00344
480,239,0.00478
500,159,0.00318
520,288,0.00576
540,93,0.00186
560,215,0.0043
580,74,0.00148
600,248,0.00496
630,239,0.00478
660,174,0.00348
690,146,0.00292
720,188,0.00376
750,137,0.00274
780,5,0.0001
810,0,0.0
840,98,0.00196
870,58,0.00116
900,38,0.00076
950,130,0.0026
1000,91,0.00182
1050,90,0.0018
1100,58,0.00116
1150,96,0.00192
1200,20,0.0004
1250,38,0.00076
1310,74,0.00148
1370,50,0.001
1430,14,0.00028
1490,15,0.0003
1550,27,0.00054
1610,27,0.00054
1680,16,0.00032
1750,24,0.00048
1820,8,0.00016
1890,0,0.0
1970,5,0.0001
2050,0,0.0
