Bin , nEvents , Efficiencies
150,1042,0.02084
160,907,0.01814
170,837,0.01674
180,793,0.01586
190,739,0.01478
200,1226,0.02452
220,1120,0.0224
240,926,0.01852
260,862,0.01724
280,724,0.01448
300,631,0.01262
320,562,0.01124
340,476,0.00952
360,441,0.00882
380,394,0.00788
400,376,0.00752
420,314,0.00628
440,278,0.00556
460,281,0.00562
480,249,0.00498
500,221,0.00442
520,177,0.00354
540,164,0.00328
560,196,0.00392
580,140,0.0028
600,212,0.00424
630,171,0.00342
660,165,0.0033
690,140,0.0028
720,101,0.00202
750,107,0.00214
780,107,0.00214
810,84,0.00168
840,74,0.00148
870,68,0.00136
900,85,0.0017
950,72,0.00144
1000,65,0.0013
1050,52,0.00104
1100,47,0.00094
1150,40,0.0008
1200,47,0.00094
1250,36,0.00072
1310,37,0.00074
1370,23,0.00046
1430,20,0.0004
1490,17,0.00034
1550,13,0.00026
1610,10,0.0002
1680,16,0.00032
1750,9,0.00018
1820,4,8e-05
1890,12,0.00024
1970,5,0.0001
2050,1,2e-05
