bin_HH,nEvents,Efficiencies
50,6,0.00012
100,3,6e-05
150,8,0.00016
200,8,0.00016
250,9,0.00018
300,7,0.00014
350,4,8e-05
400,15,0.0003
500,16,0.00032
600,43,0.00086
