Bin , nEvents , Efficiencies
50,17,0.00034
70,5,0.0001
80,11,0.00022
90,7,0.00014
100,16,0.00032
120,16,0.00032
140,17,0.00034
160,14,0.00028
180,14,0.00028
200,14,0.00028
220,16,0.00032
240,16,0.00032
260,7,0.00014
280,16,0.00032
300,10,0.0002
320,17,0.00034
340,13,0.00026
360,21,0.00042
400,58,0.00116
500,49,0.00098
600,41,0.00082
700,48,0.00096
800,221,0.00442
