Bin , nEvents , Efficiencies
50,23,2.3e-05
100,51,5.1e-05
150,55,5.5e-05
200,57,5.7e-05
250,65,6.5e-05
300,64,6.4e-05
350,68,6.8e-05
400,116,0.000116
500,113,0.000113
600,598,0.000598
