Bin , nEvents , Efficiencies
150,1119,0.02238
160,984,0.01968
170,853,0.01706
180,738,0.01476
190,725,0.0145
200,1196,0.02392
220,984,0.01968
240,883,0.01766
260,731,0.01462
280,685,0.0137
300,560,0.0112
320,484,0.00968
340,469,0.00938
360,430,0.0086
380,358,0.00716
400,319,0.00638
420,279,0.00558
440,267,0.00534
460,227,0.00454
480,183,0.00366
500,200,0.004
520,178,0.00356
540,159,0.00318
560,191,0.00382
580,122,0.00244
600,199,0.00398
630,145,0.0029
660,164,0.00328
690,124,0.00248
720,112,0.00224
750,80,0.0016
780,83,0.00166
810,83,0.00166
840,81,0.00162
870,75,0.0015
900,101,0.00202
950,81,0.00162
1000,65,0.0013
1050,50,0.001
1100,51,0.00102
1150,49,0.00098
1200,39,0.00078
1250,32,0.00064
1310,31,0.00062
1370,22,0.00044
1430,29,0.00058
1490,23,0.00046
1550,25,0.0005
1610,14,0.00028
1680,13,0.00026
1750,16,0.00032
1820,17,0.00034
1890,12,0.00024
1970,6,0.00012
2050,8,0.00016
