Bin , nEvents , Efficiencies
150,164,0.00656
160,156,0.00624
170,166,0.00664
180,163,0.00652
190,197,0.00788
200,289,0.01156
220,322,0.01288
240,291,0.01164
260,293,0.01172
280,287,0.01148
300,292,0.01168
320,294,0.01176
340,291,0.01164
360,253,0.01012
380,250,0.01
400,234,0.00936
420,207,0.00828
440,250,0.01
460,222,0.00888
480,188,0.00752
500,206,0.00824
520,184,0.00736
540,182,0.00728
560,177,0.00708
580,189,0.00756
600,261,0.01044
630,232,0.00928
660,210,0.0084
690,201,0.00804
720,197,0.00788
750,179,0.00716
780,175,0.007
810,172,0.00688
840,133,0.00532
870,138,0.00552
900,212,0.00848
950,184,0.00736
1000,163,0.00652
1050,161,0.00644
1100,150,0.006
1150,122,0.00488
1200,137,0.00548
1250,129,0.00516
1310,111,0.00444
1370,109,0.00436
1430,89,0.00356
1490,83,0.00332
1550,75,0.003
1610,74,0.00296
1680,55,0.0022
1750,66,0.00264
1820,58,0.00232
1890,63,0.00252
1970,49,0.00196
2050,39,0.00156
