Bin , nEvents , Efficiencies
150,0,0
200,0,0
250,0,0
300,0,0
350,1,4e-05
400,0,0
450,0,0
500,1,4e-05
600,3,0.00012
700,4,0.00016
800,1,4e-05
900,11,0.00044
1000,5,0.0002
1150,29,0.00116
