Bin , nEvents , Efficiencies
150,3,6e-05
160,2,4e-05
170,4,8e-05
180,0,0
190,5,0.0001
200,7,0.00014
220,14,0.00028
240,13,0.00026
260,26,0.00052
280,29,0.00058
300,36,0.00072
320,44,0.00088
340,43,0.00086
360,67,0.00134
380,55,0.0011
400,69,0.00138
420,99,0.00198
440,83,0.00166
460,85,0.0017
480,121,0.00242
500,102,0.00204
520,108,0.00216
540,129,0.00258
560,121,0.00242
580,128,0.00256
600,190,0.0038
630,207,0.00414
660,234,0.00468
690,228,0.00456
720,234,0.00468
750,261,0.00522
780,259,0.00518
810,272,0.00544
840,305,0.0061
870,263,0.00526
900,459,0.00918
950,501,0.01002
1000,465,0.0093
1050,536,0.01072
1100,490,0.0098
1150,501,0.01002
1200,503,0.01006
1250,672,0.01344
1310,637,0.01274
1370,649,0.01298
1430,630,0.0126
1490,641,0.01282
1550,633,0.01266
1610,703,0.01406
1680,651,0.01302
1750,674,0.01348
1820,716,0.01432
1890,710,0.0142
1970,696,0.01392
2050,666,0.01332
