Bin , nEvents , Efficiencies
150,2,4e-05
160,2,4e-05
170,6,0.00012
180,7,0.00014
190,9,0.00018
200,9,0.00018
220,16,0.00032
240,38,0.00076
260,57,0.00114
280,58,0.00116
300,69,0.00138
320,82,0.00164
340,86,0.00172
360,99,0.00198
380,100,0.002
400,111,0.00222
420,105,0.0021
440,131,0.00262
460,144,0.00288
480,133,0.00266
500,148,0.00296
520,156,0.00312
540,166,0.00332
560,160,0.0032
580,180,0.0036
600,242,0.00484
630,241,0.00482
660,288,0.00576
690,302,0.00604
720,299,0.00598
750,342,0.00684
780,320,0.0064
810,305,0.0061
840,327,0.00654
870,299,0.00598
900,563,0.01126
950,533,0.01066
1000,584,0.01168
1050,578,0.01156
1100,553,0.01106
1150,597,0.01194
1200,585,0.0117
1250,728,0.01456
1310,710,0.0142
1370,634,0.01268
1430,676,0.01352
1490,656,0.01312
1550,652,0.01304
1610,680,0.0136
1680,724,0.01448
1750,664,0.01328
1820,668,0.01336
1890,714,0.01428
1970,603,0.01206
2050,623,0.01246
