Bin , nEvents , Efficiencies
150,12,0.000240038
160,13,0.000260042
170,33,0.000660106
180,16,0.000320051
190,39,0.000780125
200,95,0.0019003
220,82,0.00164026
240,104,0.00208033
260,118,0.00236038
280,127,0.00254041
300,137,0.00274044
320,150,0.00300048
340,170,0.00340054
360,173,0.00346055
380,172,0.00344055
400,193,0.00386062
420,196,0.00392063
440,235,0.00470075
460,229,0.00458073
480,225,0.00450072
500,236,0.00472076
520,220,0.0044007
540,254,0.00508081
560,248,0.00496079
580,242,0.00484077
600,357,0.00714114
630,341,0.00682109
660,415,0.00830133
690,367,0.00734117
720,399,0.00798128
750,384,0.00768123
780,380,0.00760122
810,410,0.00820131
840,381,0.00762122
870,400,0.00800128
900,642,0.0128421
950,647,0.0129421
1000,677,0.0135422
1050,615,0.012302
1100,614,0.012282
1150,610,0.012202
1200,592,0.0118419
1250,659,0.0131821
1310,685,0.0137022
1370,636,0.012722
1430,577,0.0115418
1490,552,0.0110418
1550,539,0.0107817
1610,575,0.0115018
1680,567,0.0113418
1750,518,0.0103617
1820,467,0.00934149
1890,488,0.00976156
1970,470,0.0094015
2050,417,0.00834133
