Bin , nEvents , Efficiencies
150,133,0.00266
160,147,0.00294
170,158,0.00316
180,151,0.00302
190,137,0.00274
200,312,0.00624
220,332,0.00664
240,339,0.00678
260,305,0.0061
280,382,0.00764
300,330,0.0066
320,349,0.00698
340,370,0.0074
360,371,0.00742
380,366,0.00732
400,386,0.00772
420,361,0.00722
440,333,0.00666
460,342,0.00684
480,341,0.00682
500,345,0.0069
520,323,0.00646
540,345,0.0069
560,347,0.00694
580,312,0.00624
600,483,0.00966
630,445,0.0089
660,465,0.0093
690,460,0.0092
720,421,0.00842
750,444,0.00888
780,436,0.00872
810,387,0.00774
840,370,0.0074
870,360,0.0072
900,611,0.01222
950,551,0.01102
1000,487,0.00974
1050,493,0.00986
1100,464,0.00928
1150,442,0.00884
1200,430,0.0086
1250,495,0.0099
1310,445,0.0089
1370,428,0.00856
1430,369,0.00738
1490,355,0.0071
1550,373,0.00746
1610,360,0.0072
1680,361,0.00722
1750,320,0.0064
1820,300,0.006
1890,311,0.00622
1970,260,0.0052
2050,249,0.00498
