Bin , nEvents , Efficiencies
150,145,0.0029
160,138,0.00276
170,143,0.00286
180,148,0.00296
190,138,0.00276
200,329,0.00658
220,323,0.00646
240,322,0.00644
260,342,0.00684
280,340,0.0068
300,370,0.0074
320,347,0.00694
340,370,0.0074
360,378,0.00756
380,381,0.00762
400,338,0.00676
420,367,0.00734
440,338,0.00676
460,390,0.0078
480,344,0.00688
500,353,0.00706
520,332,0.00664
540,349,0.00698
560,327,0.00654
580,307,0.00614
600,480,0.0096
630,491,0.00982
660,469,0.00938
690,416,0.00832
720,432,0.00864
750,415,0.0083
780,366,0.00732
810,403,0.00806
840,356,0.00712
870,374,0.00748
900,588,0.01176
950,584,0.01168
1000,575,0.0115
1050,474,0.00948
1100,508,0.01016
1150,464,0.00928
1200,459,0.00918
1250,468,0.00936
1310,444,0.00888
1370,425,0.0085
1430,372,0.00744
1490,384,0.00768
1550,332,0.00664
1610,389,0.00778
1680,344,0.00688
1750,305,0.0061
1820,274,0.00548
1890,288,0.00576
1970,261,0.00522
2050,211,0.00422
