Bin , nEvents , Efficiencies
150,137,0.00274
160,137,0.00274
170,153,0.00306
180,167,0.00334
190,196,0.00392
200,335,0.0067
220,377,0.00754
240,375,0.0075
260,389,0.00778
280,375,0.0075
300,395,0.0079
320,363,0.00726
340,367,0.00734
360,400,0.008
380,380,0.0076
400,379,0.00758
420,343,0.00686
440,390,0.0078
460,365,0.0073
480,383,0.00766
500,335,0.0067
520,381,0.00762
540,334,0.00668
560,321,0.00642
580,352,0.00704
600,488,0.00976
630,485,0.0097
660,487,0.00974
690,467,0.00934
720,449,0.00898
750,453,0.00906
780,431,0.00862
810,387,0.00774
840,405,0.0081
870,361,0.00722
900,597,0.01194
950,554,0.01108
1000,570,0.0114
1050,530,0.0106
1100,462,0.00924
1150,458,0.00916
1200,423,0.00846
1250,464,0.00928
1310,413,0.00826
1370,406,0.00812
1430,386,0.00772
1490,334,0.00668
1550,325,0.0065
1610,347,0.00694
1680,315,0.0063
1750,284,0.00568
1820,277,0.00554
1890,278,0.00556
1970,238,0.00476
2050,222,0.00444
