Bin , nEvents , Efficiencies
150,0,0
200,0,0
250,0,0
300,1,2e-05
350,0,0
400,0,0
450,1,2e-05
500,4,8e-05
600,8,0.00016
700,12,0.00024
800,11,0.00022
900,4,8e-05
1000,32,0.00064
1150,72,0.00144
