Bin , nEvents , Efficiencies
150,597,0.02388
160,521,0.02084
170,456,0.01824
180,384,0.01536
190,359,0.01436
200,568,0.02272
220,507,0.02028
240,382,0.01528
260,336,0.01344
280,279,0.01116
300,206,0.00824
320,198,0.00792
340,147,0.00588
360,142,0.00568
380,133,0.00532
400,116,0.00464
420,102,0.00408
440,91,0.00364
460,73,0.00292
480,59,0.00236
500,51,0.00204
520,42,0.00168
540,41,0.00164
560,32,0.00128
580,38,0.00152
600,40,0.0016
630,33,0.00132
660,35,0.0014
690,16,0.00064
720,26,0.00104
750,18,0.00072
780,17,0.00068
810,19,0.00076
840,24,0.00096
870,11,0.00044
900,11,0.00044
950,19,0.00076
1000,9,0.00036
1050,9,0.00036
1100,4,0.00016
1150,9,0.00036
1200,4,0.00016
1250,6,0.00024
1310,7,0.00028
1370,1,4e-05
1430,1,4e-05
1490,2,8e-05
1550,1,4e-05
1610,1,4e-05
1680,2,8e-05
1750,1,4e-05
1820,1,4e-05
1890,0,0
1970,0,0
2050,1,4e-05
