Bin , nEvents , Efficiencies
50,2,8e-05
70,0,0
80,1,4e-05
90,0,0
100,0,0
120,2,8e-05
140,2,8e-05
160,2,8e-05
180,0,0
200,2,8e-05
220,2,8e-05
240,0,0
260,3,0.00012
280,3,0.00012
300,1,4e-05
320,2,8e-05
340,1,4e-05
360,1,4e-05
400,5,0.0002
500,1,4e-05
600,4,0.00016
700,4,0.00016
800,25,0.001
