Bin , nEvents , Efficiencies
152.41,255,0.0051
165.05,280,0.0056
178.75,367,0.00734
193.57,402,0.00804
209.63,474,0.00948
227.02,596,0.01192
245.86,592,0.01184
266.25,641,0.01282
288.34,716,0.01432
312.26,808,0.01616
338.16,894,0.01788
366.21,961,0.01922
396.59,1085,0.0217
429.49,1086,0.02172
465.12,1210,0.0242
503.71,1282,0.02564
545.49,1373,0.02746
590.74,1373,0.02746
639.75,1467,0.02934
692.82,1464,0.02928
750.29,1580,0.0316
812.54,1535,0.0307
879.94,1551,0.03102
952.94,1498,0.02996
1032,1447,0.02894
1117.6,1471,0.02942
1210.3,1425,0.0285
1310.7,1246,0.02492
1419.4,1223,0.02446
1537.2,1003,0.02006
1664.7,911,0.01822
1802.8,814,0.01628
1952.4,633,0.01266
2114.3,512,0.01024
2289.7,446,0.00892
2479.7,252,0.00504
