Bin , nEvents , Efficiencies
150,155,0.0031
160,154,0.00308
170,164,0.00328
180,169,0.00338
190,178,0.00356
200,342,0.00684
220,392,0.00784
240,356,0.00712
260,368,0.00736
280,381,0.00762
300,375,0.0075
320,403,0.00806
340,427,0.00854
360,415,0.0083
380,393,0.00786
400,407,0.00814
420,400,0.008
440,368,0.00736
460,390,0.0078
480,356,0.00712
500,404,0.00808
520,372,0.00744
540,389,0.00778
560,339,0.00678
580,389,0.00778
600,480,0.0096
630,517,0.01034
660,480,0.0096
690,493,0.00986
720,452,0.00904
750,454,0.00908
780,442,0.00884
810,400,0.008
840,396,0.00792
870,398,0.00796
900,601,0.01202
950,562,0.01124
1000,505,0.0101
1050,536,0.01072
1100,486,0.00972
1150,451,0.00902
1200,424,0.00848
1250,461,0.00922
1310,461,0.00922
1370,407,0.00814
1430,357,0.00714
1490,326,0.00652
1550,290,0.0058
1610,336,0.00672
1680,265,0.0053
1750,238,0.00476
1820,245,0.0049
1890,268,0.00536
1970,220,0.0044
2050,172,0.00344
